start_date,priority,experience_cat,team_size,budget,type,status,end_date
2025-07-31,low,high,3,62400,bug,completed,2025-08-21
2025-07-31,low,medium,3,80700,feature,completed,2025-08-10
2025-07-31,medium,medium,11,32200,bug,completed,2025-08-26
2025-07-31,high,high,4,41800,bug,completed,2025-08-23
2025-07-31,medium,medium,4,34600,feature,completed,2025-08-27
2025-07-31,medium,low,4,35600,bug,completed,2025-08-07
2025-07-31,low,low,6,72500,bug,completed,2025-09-07
2025-07-31,low,medium,3,34100,bug,completed,2025-08-21
2025-07-31,high,medium,2,78000,bug,completed,2025-09-01
2025-07-31,medium,medium,6,15000,feature,completed,2025-08-06
2025-07-31,high,low,6,46800,bug,completed,2025-09-02
2025-07-31,medium,low,8,47400,bug,completed,2025-09-25
2025-07-31,medium,high,7,52000,feature,completed,2025-08-19
2025-07-31,medium,low,9,58100,feature,completed,2025-08-20
2025-07-31,medium,high,4,70600,bug,completed,2025-09-06
2025-07-31,low,medium,3,30400,bug,completed,2025-08-18
2025-07-31,high,low,9,50900,bug,completed,2025-09-12
2025-07-31,low,medium,6,60200,bug,completed,2025-08-17
2025-07-31,high,low,4,70800,feature,completed,2025-08-27
2025-07-31,low,high,7,49900,bug,completed,2025-08-18
2025-07-31,medium,low,8,70000,bug,completed,2025-08-14
2025-08-01,high,low,13,58400,doc,completed,2025-09-25
2025-08-01,low,medium,5,71700,doc,completed,2025-08-14
2025-08-01,low,medium,8,76000,bug,completed,2025-08-16
2025-08-01,medium,low,5,52500,feature,completed,2025-09-10
2025-08-01,medium,high,4,51900,doc,completed,2025-08-30
2025-08-01,medium,high,3,72400,feature,completed,2025-09-05
2025-08-01,low,medium,8,45600,feature,completed,2025-08-31
2025-08-01,low,medium,4,69600,bug,completed,2025-08-15
2025-08-01,high,medium,4,30400,feature,completed,2025-08-23
2025-08-01,high,medium,8,61600,bug,completed,2025-09-06
2025-08-01,high,medium,7,14700,feature,completed,2025-08-21
2025-08-01,medium,low,6,39700,feature,completed,2025-08-21
2025-08-01,high,low,7,56700,bug,completed,2025-08-29
2025-08-01,high,medium,10,46500,bug,completed,2025-09-11
2025-08-01,low,low,6,71700,bug,completed,2025-08-25
2025-08-01,low,medium,6,23100,feature,completed,2025-08-07
2025-08-01,high,medium,8,54200,bug,completed,2025-08-16
2025-08-01,low,low,5,61400,bug,completed,2025-08-12
2025-08-02,medium,high,7,32000,bug,completed,2025-09-16
2025-08-02,high,medium,2,49500,feature,completed,2025-08-25
2025-08-02,low,medium,6,49500,bug,completed,2025-10-01
2025-08-02,high,low,6,43400,feature,completed,2025-08-24
2025-08-02,low,high,11,37500,chore,completed,2025-09-10
2025-08-02,low,low,6,59000,feature,completed,2025-10-01
2025-08-02,low,low,4,58200,bug,completed,2025-10-01
2025-08-02,medium,low,7,73800,feature,completed,2025-10-01
2025-08-02,high,low,2,69200,bug,completed,2025-09-18
2025-08-02,medium,high,9,66200,bug,completed,2025-09-04
2025-08-02,medium,high,10,38000,bug,completed,2025-09-12
2025-08-02,medium,low,7,34400,feature,completed,2025-10-01
2025-08-02,medium,medium,1,74900,bug,completed,2025-08-27
2025-08-02,medium,high,4,48700,bug,completed,2025-08-28
2025-08-02,high,high,6,52400,bug,completed,2025-08-26
2025-08-02,medium,high,4,50200,doc,completed,2025-08-20
2025-08-02,high,low,9,47000,feature,completed,2025-08-30
2025-08-02,medium,high,8,74000,bug,completed,2025-08-27
2025-08-02,medium,high,4,46500,feature,completed,2025-08-23
2025-08-02,high,high,5,42100,chore,completed,2025-08-17
2025-08-03,medium,medium,7,45000,bug,completed,2025-08-23
2025-08-03,medium,medium,5,57400,feature,completed,2025-10-02
2025-08-03,medium,high,5,56000,bug,completed,2025-08-13
2025-08-03,low,medium,11,67100,bug,completed,2025-08-12
2025-08-03,low,medium,8,49400,bug,completed,2025-08-11
2025-08-03,high,medium,9,61400,bug,completed,2025-08-24
2025-08-03,medium,low,7,87400,bug,completed,2025-08-20
2025-08-03,low,low,3,40400,bug,completed,2025-08-27
2025-08-03,medium,low,8,39200,bug,completed,2025-08-13
2025-08-03,medium,low,7,65400,feature,completed,2025-08-14
2025-08-03,medium,high,6,40400,chore,completed,2025-08-30
2025-08-03,medium,medium,4,72200,chore,completed,2025-08-13
2025-08-03,medium,high,5,39900,bug,completed,2025-08-26
2025-08-03,low,medium,6,28500,bug,completed,2025-08-26
2025-08-03,high,medium,7,52000,feature,completed,2025-08-25
2025-08-04,low,low,4,37600,chore,completed,2025-10-03
2025-08-04,medium,low,6,40200,bug,completed,2025-08-21
2025-08-04,high,medium,7,68200,bug,completed,2025-09-04
2025-08-04,high,medium,8,84500,feature,completed,2025-08-26
2025-08-04,medium,medium,7,38800,feature,completed,2025-08-17
2025-08-04,high,medium,6,57300,bug,completed,2025-09-11
2025-08-04,medium,low,5,33600,bug,completed,2025-08-15
2025-08-04,high,high,8,51000,feature,completed,2025-08-17
2025-08-04,medium,medium,8,56200,chore,completed,2025-08-26
2025-08-04,medium,high,4,47600,bug,completed,2025-08-27
2025-08-04,low,medium,4,50400,feature,completed,2025-08-10
2025-08-04,medium,medium,9,26800,bug,completed,2025-08-16
2025-08-04,medium,low,6,57400,bug,completed,2025-08-10
2025-08-04,low,medium,9,63700,chore,completed,2025-08-23
2025-08-04,low,medium,4,33300,doc,completed,2025-08-14
2025-08-04,medium,low,6,48900,bug,completed,2025-08-22
2025-08-04,high,medium,12,21100,feature,completed,2025-09-07
2025-08-04,low,medium,1,61400,feature,completed,2025-08-14
2025-08-04,low,low,10,52200,feature,completed,2025-08-31
2025-08-04,high,medium,9,30200,feature,completed,2025-08-27
2025-08-04,low,high,7,53500,bug,completed,2025-08-21
2025-08-04,medium,medium,7,51300,chore,completed,2025-10-03
2025-08-04,medium,high,6,63300,feature,completed,2025-08-30
2025-08-04,medium,medium,11,57400,chore,completed,2025-09-03
2025-08-04,medium,medium,4,42800,chore,completed,2025-10-03
2025-08-04,medium,low,5,39600,feature,completed,2025-09-05
2025-08-04,low,low,5,53200,feature,completed,2025-09-01
2025-08-04,medium,medium,7,50100,bug,completed,2025-09-18
2025-08-04,medium,low,8,62600,doc,completed,2025-09-03
2025-08-04,high,medium,5,29500,feature,completed,2025-08-20
2025-08-04,low,low,5,56300,bug,completed,2025-09-07
2025-08-04,high,low,6,57600,feature,completed,2025-09-10
2025-08-04,medium,low,7,69000,feature,completed,2025-10-03
2025-08-04,medium,low,7,60200,bug,completed,2025-09-22
2025-08-04,high,high,6,63600,bug,completed,2025-08-15
2025-08-04,medium,medium,7,50600,bug,completed,2025-08-24
2025-08-04,high,medium,3,42500,bug,completed,2025-08-24
2025-08-04,medium,high,5,60400,bug,completed,2025-09-07
2025-08-04,medium,medium,5,46400,feature,completed,2025-08-28
2025-08-04,high,medium,7,68200,doc,completed,2025-09-10
2025-08-04,low,high,10,28600,feature,completed,2025-08-08
2025-08-04,medium,low,5,65200,feature,completed,2025-08-13
2025-08-04,low,medium,9,58300,chore,completed,2025-08-13
2025-08-04,medium,medium,4,36100,feature,completed,2025-08-27
2025-08-04,medium,medium,8,73300,bug,completed,2025-08-05
2025-08-04,medium,low,7,28600,feature,completed,2025-08-07
2025-08-04,high,medium,6,72100,feature,completed,2025-09-07
2025-08-04,medium,medium,3,75500,feature,completed,2025-08-25
2025-08-04,medium,medium,7,41100,bug,cancelled,2025-08-10
2025-08-04,medium,medium,3,58700,doc,completed,2025-09-01
2025-08-04,medium,medium,3,56100,bug,completed,2025-08-19
2025-08-04,medium,medium,6,76000,bug,completed,2025-10-03
2025-08-04,medium,medium,9,28200,doc,completed,2025-08-15
2025-08-04,high,low,5,58100,feature,completed,2025-08-27
2025-08-04,low,medium,9,60300,feature,completed,2025-08-21
2025-08-04,medium,high,4,41200,feature,completed,2025-08-15
2025-08-04,medium,medium,5,29900,bug,completed,2025-08-15
2025-08-04,high,low,6,55400,chore,completed,2025-09-06
2025-08-04,high,high,7,49700,feature,completed,2025-08-18
2025-08-04,low,medium,4,81800,bug,completed,2025-08-25
2025-08-04,low,high,5,62000,feature,completed,2025-08-25
2025-08-04,low,high,8,65800,bug,completed,2025-08-19
2025-08-04,medium,high,3,43600,feature,completed,2025-08-28
2025-08-04,medium,low,4,58700,bug,completed,2025-08-25
2025-08-04,low,low,7,69400,feature,completed,2025-08-30
2025-08-04,medium,low,4,56900,chore,completed,2025-09-10
2025-08-04,medium,medium,5,57400,bug,completed,2025-10-03
2025-08-04,medium,medium,3,34400,bug,completed,2025-08-08
2025-08-04,medium,medium,6,54800,bug,completed,2025-09-24
2025-08-04,low,low,4,65700,feature,completed,2025-08-10
2025-08-05,medium,low,9,83700,feature,completed,2025-10-04
2025-08-05,medium,medium,8,22100,feature,completed,2025-08-09
2025-08-05,medium,medium,2,55100,bug,completed,2025-09-16
2025-08-05,medium,low,6,35500,feature,completed,2025-09-04
2025-08-05,medium,low,5,34000,chore,completed,2025-08-17
2025-08-05,low,high,6,24000,bug,completed,2025-09-17
2025-08-05,high,high,4,48200,bug,completed,2025-09-02
2025-08-05,medium,low,6,50700,feature,completed,2025-08-28
2025-08-05,high,medium,5,51800,feature,completed,2025-08-15
2025-08-05,high,high,3,53000,bug,completed,2025-09-01
2025-08-05,low,high,5,48700,bug,completed,2025-08-21
2025-08-05,low,medium,4,61300,bug,completed,2025-08-17
2025-08-05,medium,low,5,45700,bug,completed,2025-09-11
2025-08-05,medium,medium,2,49500,bug,completed,2025-09-01
2025-08-05,medium,medium,8,52700,bug,completed,2025-08-22
2025-08-05,high,medium,5,64100,bug,completed,2025-08-23
2025-08-05,high,medium,3,59400,feature,completed,2025-08-21
2025-08-05,medium,medium,5,53900,feature,completed,2025-08-09
2025-08-05,low,low,2,50200,doc,completed,2025-09-09
2025-08-05,low,high,6,29500,bug,completed,2025-09-09
2025-08-05,medium,medium,4,50000,bug,completed,2025-08-27
2025-08-05,low,medium,6,56200,bug,completed,2025-09-22
2025-08-05,medium,low,2,54100,chore,completed,2025-08-12
2025-08-05,medium,medium,2,57700,bug,completed,2025-08-22
2025-08-05,medium,low,5,62400,feature,completed,2025-08-22
2025-08-05,medium,medium,6,71800,doc,completed,2025-08-13
2025-08-05,medium,medium,4,39800,bug,completed,2025-08-09
2025-08-05,low,low,7,42800,bug,completed,2025-08-10
2025-08-05,medium,low,5,73000,feature,completed,2025-09-16
2025-08-05,low,medium,3,87600,feature,completed,2025-08-18
2025-08-05,medium,medium,5,64800,feature,completed,2025-09-12
2025-08-05,low,medium,7,44700,feature,completed,2025-08-17
2025-08-05,low,medium,8,63600,feature,completed,2025-08-14
2025-08-05,medium,low,10,41000,feature,cancelled,2025-08-07
2025-08-05,medium,medium,11,53600,bug,completed,2025-08-31
2025-08-05,low,high,8,43200,chore,completed,2025-08-12
2025-08-05,high,low,7,54000,bug,completed,2025-09-06
2025-08-05,medium,low,6,50100,feature,completed,2025-10-04
2025-08-05,medium,high,8,45500,bug,completed,2025-09-24
2025-08-05,medium,medium,7,22900,feature,completed,2025-10-04
2025-08-05,medium,medium,9,31000,chore,completed,2025-08-18
2025-08-05,medium,high,3,32500,feature,completed,2025-09-13
2025-08-05,low,high,7,44300,chore,completed,2025-08-23
2025-08-05,medium,medium,5,62100,bug,completed,2025-08-16
2025-08-05,medium,medium,3,41400,feature,completed,2025-09-26
2025-08-05,medium,medium,7,59800,chore,completed,2025-08-10
2025-08-05,high,low,4,40900,feature,completed,2025-08-22
2025-08-05,low,low,3,24900,chore,completed,2025-10-04
2025-08-05,medium,high,6,54400,feature,completed,2025-09-14
2025-08-05,medium,medium,5,36900,feature,completed,2025-08-10
2025-08-05,medium,low,3,50400,feature,completed,2025-08-17
2025-08-05,low,medium,3,39300,feature,completed,2025-09-24
2025-08-05,high,low,6,17200,feature,completed,2025-09-06
2025-08-05,low,high,11,54100,chore,completed,2025-09-03
2025-08-05,low,high,4,75600,feature,completed,2025-08-25
2025-08-06,medium,high,3,44600,bug,completed,2025-09-24
2025-08-06,high,medium,4,60000,chore,completed,2025-09-17
2025-08-06,high,low,6,51900,chore,completed,2025-09-12
2025-08-06,medium,high,3,37500,bug,completed,2025-09-08
2025-08-06,medium,medium,8,66900,bug,completed,2025-10-05
2025-08-06,medium,high,6,52800,bug,completed,2025-09-06
2025-08-06,high,low,3,39000,chore,completed,2025-09-02
2025-08-06,high,low,6,63900,chore,completed,2025-09-16
2025-08-06,medium,low,8,63800,chore,completed,2025-08-24
2025-08-06,medium,medium,7,65200,bug,completed,2025-08-22
2025-08-06,medium,medium,5,51400,feature,completed,2025-08-17
2025-08-06,medium,medium,4,44500,chore,completed,2025-08-28
2025-08-06,high,medium,6,43300,bug,completed,2025-09-01
2025-08-06,high,medium,5,67500,chore,completed,2025-09-12
2025-08-06,medium,low,5,56100,bug,completed,2025-08-19
2025-08-06,low,low,6,53800,feature,cancelled,2025-08-21
2025-08-06,medium,medium,6,35500,feature,completed,2025-08-18
2025-08-06,medium,medium,2,32500,bug,completed,2025-08-17
2025-08-06,medium,low,4,47800,chore,completed,2025-08-27
2025-08-06,medium,high,4,71100,bug,completed,2025-09-04
2025-08-06,low,high,9,37300,chore,completed,2025-09-11
2025-08-06,high,high,3,41700,bug,completed,2025-08-31
2025-08-06,high,low,5,34500,bug,completed,2025-09-06
2025-08-06,high,low,4,51800,doc,completed,2025-09-17
2025-08-06,high,low,3,58400,bug,completed,2025-08-22
2025-08-06,high,medium,3,30800,chore,completed,2025-09-29
2025-08-06,medium,low,7,9200,feature,completed,2025-09-05
2025-08-06,medium,medium,7,60900,feature,completed,2025-08-26
2025-08-06,medium,high,5,72700,bug,completed,2025-09-07
2025-08-06,high,medium,5,59200,bug,completed,2025-08-19
2025-08-06,low,low,6,35300,feature,completed,2025-08-16
2025-08-06,medium,low,6,71300,feature,completed,2025-10-05
2025-08-06,low,medium,4,75500,bug,completed,2025-09-09
2025-08-06,medium,high,2,66400,feature,completed,2025-08-22
2025-08-06,medium,medium,4,48800,bug,completed,2025-08-30
2025-08-06,high,high,9,69100,chore,completed,2025-09-06
2025-08-06,medium,medium,10,35000,feature,completed,2025-09-03
2025-08-06,high,medium,7,56800,feature,completed,2025-09-06
2025-08-06,high,medium,4,72100,bug,completed,2025-08-22
2025-08-06,high,high,9,65100,bug,completed,2025-09-03
2025-08-06,medium,low,3,56900,feature,completed,2025-08-18
2025-08-06,high,low,8,30000,feature,completed,2025-09-01
2025-08-06,high,medium,10,82500,bug,completed,2025-08-26
2025-08-06,medium,medium,4,62200,bug,completed,2025-08-29
2025-08-06,medium,low,6,32900,bug,completed,2025-09-04
2025-08-06,low,high,3,53400,bug,completed,2025-09-22
2025-08-06,low,medium,7,59800,bug,completed,2025-09-07
2025-08-06,medium,low,5,44800,chore,completed,2025-09-10
2025-08-06,high,low,5,29800,feature,completed,2025-09-17
2025-08-06,low,low,8,50800,bug,completed,2025-09-29
2025-08-06,high,medium,5,61600,bug,completed,2025-08-31
2025-08-07,low,high,8,35600,bug,completed,2025-09-18
2025-08-07,high,medium,8,68800,bug,cancelled,2025-08-20
2025-08-07,medium,high,6,44800,feature,completed,2025-08-18
2025-08-07,low,high,8,59700,bug,completed,2025-08-28
2025-08-07,high,high,8,68300,doc,completed,2025-08-22
2025-08-07,low,high,7,76000,chore,completed,2025-08-31
2025-08-08,medium,medium,5,33400,bug,completed,2025-09-12
2025-08-08,medium,medium,4,22600,feature,completed,2025-08-27
2025-08-08,medium,low,1,63900,chore,completed,2025-08-25
2025-08-08,high,high,9,59500,feature,completed,2025-09-02
2025-08-08,medium,high,8,57400,feature,completed,2025-09-08
2025-08-08,medium,high,4,53400,feature,completed,2025-09-16
2025-08-08,high,medium,6,67400,bug,completed,2025-08-23
2025-08-08,low,low,7,45000,feature,completed,2025-08-22
2025-08-08,medium,low,7,48700,chore,completed,2025-10-07
2025-08-08,high,low,7,42800,bug,completed,2025-09-30
2025-08-08,medium,medium,7,45500,bug,completed,2025-08-14
2025-08-08,medium,high,5,60000,chore,completed,2025-08-16
2025-08-08,high,high,5,65100,bug,completed,2025-08-19
2025-08-08,low,medium,6,42300,feature,completed,2025-08-16
2025-08-08,high,medium,9,50500,bug,completed,2025-09-14
2025-08-08,high,medium,7,34700,bug,completed,2025-08-28
2025-08-08,low,medium,11,42300,feature,completed,2025-09-02
2025-08-08,medium,medium,5,55800,feature,completed,2025-08-17
2025-08-08,medium,low,3,37600,feature,completed,2025-09-01
2025-08-08,low,medium,4,46900,feature,completed,2025-10-07
2025-08-08,medium,low,8,13400,feature,completed,2025-08-18
2025-08-08,medium,low,5,43000,bug,completed,2025-08-17
2025-08-08,high,high,2,58700,bug,completed,2025-09-21
2025-08-08,high,medium,7,86000,chore,completed,2025-09-04
2025-08-08,high,medium,5,58500,bug,completed,2025-08-15
2025-08-08,medium,medium,2,29300,bug,completed,2025-08-28
2025-08-08,low,low,5,39600,feature,completed,2025-09-29
2025-08-08,medium,low,9,43200,feature,completed,2025-08-18
2025-08-08,high,low,8,48000,bug,completed,2025-10-06
2025-08-08,medium,high,5,58700,bug,completed,2025-09-11
2025-08-08,high,high,7,50700,feature,completed,2025-09-11
2025-08-08,medium,low,1,44200,chore,completed,2025-09-03
2025-08-08,medium,high,6,58700,bug,completed,2025-08-20
2025-08-08,medium,high,6,27500,chore,completed,2025-08-31
2025-08-08,medium,medium,3,82600,feature,completed,2025-08-24
2025-08-08,high,medium,5,67400,bug,completed,2025-09-22
2025-08-08,medium,low,6,40400,chore,completed,2025-08-22
2025-08-08,medium,medium,1,59800,bug,completed,2025-10-07
2025-08-08,low,low,9,39600,feature,completed,2025-09-03
2025-08-08,medium,medium,7,43800,feature,completed,2025-09-12
2025-08-08,high,high,6,47100,feature,completed,2025-09-05
2025-08-08,low,low,6,46700,bug,completed,2025-10-07
2025-08-08,medium,medium,4,36300,feature,completed,2025-08-25
2025-08-08,high,high,7,32300,bug,completed,2025-08-31
2025-08-08,medium,low,2,44100,bug,completed,2025-10-07
2025-08-08,medium,medium,5,61600,feature,completed,2025-08-19
2025-08-08,medium,medium,6,57400,doc,completed,2025-08-31
2025-08-09,medium,high,9,22200,feature,completed,2025-08-21
2025-08-09,low,medium,7,44500,feature,completed,2025-08-25
2025-08-09,medium,low,6,31600,feature,completed,2025-09-12
2025-08-09,high,low,8,17100,feature,completed,2025-09-29
2025-08-09,high,medium,6,76700,feature,completed,2025-08-20
2025-08-09,high,low,8,51000,chore,completed,2025-08-29
2025-08-09,low,medium,4,37200,bug,completed,2025-08-25
